mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004615497589111328,0.0012040992970862971,0.004831171035766602,0.0008763253772934901,entropy,3,2,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.0038825035095214843,9.301534734357571e-05,0.005680990219116211,0.002878803369477051,entropy,3,2,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.0042724609375,0.0004635792115971525,0.0035616874694824217,0.0002577350670744913,entropy,3,1,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.004111099243164063,0.0002666463582453344,0.0033442020416259766,7.060002075978302e-05,entropy,3,1,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.0040357112884521484,0.0002481156985941993,0.0032777309417724608,0.00019173606122135212,entropy,3,1,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.0031919002532958983,0.0007312133468183906,0.0026407241821289062,0.0004181501651416407,gini,3,4,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8955223880597015,0.8507462686567164,0.8656716417910447,0.8723880597014926,0.015300003201922378,29
0.004660844802856445,0.0006565801973254713,0.005597162246704102,0.004286626511191965,entropy,4,1,10,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.004307460784912109,0.0003688086635087501,0.005125904083251953,0.002862968365945411,entropy,3,2,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.004617166519165039,0.0010246635120608847,0.0038653850555419923,0.0005695091498787822,entropy,4,2,10,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8723880597014926,0.012040904978416788,29
0.00399017333984375,8.500242611909613e-05,0.0033247947692871095,0.00010756566978932808,entropy,3,4,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8823529411764706,0.8823529411764706,0.8955223880597015,0.8507462686567164,0.8507462686567164,0.8723441615452151,0.01827850911982174,38
0.003842592239379883,8.928627769251743e-05,0.0031683921813964845,0.00013179121746339058,gini,4,2,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8823529411764706,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.835820895522388,0.8723441615452151,0.018278509119821748,38
